date,member_id,cash_collateral,gov_bond_collateral,haircut_pct,collateral_value_post_haircut
2025-04-10,MBR_003,3293197.85,1628513.9,0.0361,4862922.4
2025-04-11,MBR_003,3058335.13,1440545.02,0.0175,4473670.62
2025-04-14,MBR_003,2767105.82,2148396.09,0.0396,4830425.43
2025-04-15,MBR_003,3308380.64,1424294.47,0.0101,4718289.74
2025-04-16,MBR_003,3573370.72,1720843.74,0.0226,5255323.39
2025-04-17,MBR_003,3570183.62,1413128.86,0.0262,4946288.51
2025-04-18,MBR_003,3463220.39,1837435.97,0.0497,5209335.79
2025-04-21,MBR_003,3838952.03,2181490.06,0.0205,5975721.55
2025-04-22,MBR_003,3816934.11,2101527.76,0.0345,5845959.16
2025-04-23,MBR_003,2926288.96,2480146.82,0.0361,5316902.48
2025-04-24,MBR_003,3544652.32,2268051.79,0.0483,5703157.21
2025-04-25,MBR_003,3344498.26,1675877.92,0.0309,4968591.55
2025-04-28,MBR_003,3298936.05,1601401.01,0.0117,4881600.67
2025-04-29,MBR_003,3434032.53,1702109.66,0.0461,5057674.93
2025-04-30,MBR_003,3246516.96,2313749.94,0.0255,5501266.28
2025-05-01,MBR_003,3708783.13,2460860.01,0.0243,6109844.25
2025-05-02,MBR_003,3053777.59,1705422.33,0.0187,4727308.53
2025-05-05,MBR_003,2992749.0,2310895.62,0.014,5271292.08
2025-05-06,MBR_003,3248882.96,1998243.67,0.0249,5197370.36
2025-05-07,MBR_003,2973027.89,2185729.18,0.0192,5116791.07
2025-05-08,MBR_003,3687370.17,2376596.79,0.023,6009305.24
2025-05-09,MBR_003,2803043.57,1647447.19,0.0185,4420012.98
2025-05-12,MBR_003,3632817.31,2014905.18,0.0492,5548589.15
2025-05-13,MBR_003,3764096.31,2304600.92,0.0285,6003016.1
2025-05-14,MBR_003,2943417.06,1637060.55,0.0346,4523835.31
2025-05-15,MBR_003,3083039.06,1781940.97,0.0469,4781407.0
2025-05-16,MBR_003,3366408.28,1913577.8,0.0448,5194257.8
2025-05-19,MBR_003,2839761.46,1806959.58,0.0347,4584019.55
2025-05-20,MBR_003,3283069.18,2027719.56,0.0307,5248537.75
2025-05-21,MBR_003,3013400.53,1642577.43,0.0386,4592574.48
2025-05-22,MBR_003,3525608.63,1451457.74,0.0183,4950504.69
2025-05-23,MBR_003,3832674.15,2474981.83,0.02,6258156.34
2025-05-26,MBR_003,3513598.94,2034866.81,0.025,5497594.08
2025-05-27,MBR_003,3544349.61,1912257.52,0.0419,5376483.54
2025-05-28,MBR_003,3243649.96,1724663.66,0.0301,4916401.24
2025-05-29,MBR_003,2888872.47,1932085.05,0.0348,4753720.95
2025-05-30,MBR_003,2978916.84,1421675.63,0.027,4362207.22
2025-06-02,MBR_003,3308273.3,2480684.73,0.0408,5687746.09
2025-06-03,MBR_003,3856611.38,2020153.93,0.0498,5776161.64
2025-06-04,MBR_003,3046664.56,1575019.66,0.014,4599633.94
2025-06-05,MBR_003,3280606.92,2242457.49,0.0329,5449287.56
2025-06-06,MBR_003,3249766.31,1813892.39,0.0256,5017223.06
2025-06-09,MBR_003,2919691.55,2180796.35,0.0216,5053382.69
2025-06-10,MBR_003,3773780.46,1638936.19,0.0366,5352731.59
2025-06-11,MBR_003,3126080.01,2307927.79,0.0247,5377001.98
2025-06-12,MBR_003,3519364.53,2012356.0,0.0387,5453842.35
2025-06-13,MBR_003,3865436.83,1579546.47,0.0341,5391120.77
2025-06-16,MBR_003,2853634.27,2439584.09,0.0262,5229301.26
2025-06-17,MBR_003,3791022.49,1535362.94,0.0485,5251920.32
2025-06-18,MBR_003,3327576.52,1598510.8,0.0293,4879250.95
2025-06-19,MBR_003,3297022.2,2322466.15,0.0431,5519390.06
2025-06-20,MBR_003,3713495.03,2362075.92,0.0161,6037541.52
2025-06-23,MBR_003,3668886.86,2299078.16,0.0425,5870254.2
2025-06-24,MBR_003,3177477.03,2027439.91,0.0227,5158894.05
2025-06-25,MBR_003,3358969.3,1942109.52,0.0134,5275054.55
2025-06-26,MBR_003,2766339.32,1927612.73,0.0396,4617618.59
2025-06-27,MBR_003,3610574.8,2186316.52,0.0189,5755569.93
2025-06-30,MBR_003,3773046.96,2018943.43,0.0402,5710828.87
2025-07-01,MBR_003,2768163.91,2266586.77,0.0294,4968113.03
2025-07-02,MBR_003,3830732.83,1759183.99,0.0141,5565112.32
2025-07-03,MBR_003,3702205.7,1840809.61,0.0291,5489447.76
2025-07-04,MBR_003,3648175.9,2394220.34,0.0204,5993554.14
2025-07-07,MBR_003,3087083.12,1851529.83,0.0446,4856034.72
2025-07-08,MBR_003,3595483.11,2465500.48,0.013,6028932.08
2025-07-09,MBR_003,2944353.39,1482166.66,0.0224,4393319.52
2025-07-10,MBR_003,3377280.06,1705001.61,0.0362,5020560.62
2025-07-11,MBR_003,3402976.61,1882272.23,0.0306,5227651.32
2025-07-14,MBR_003,3637462.85,1756713.6,0.0435,5317759.42
2025-07-15,MBR_003,3077416.1,2043769.31,0.0261,5067843.02
2025-07-16,MBR_003,3605319.11,2317421.23,0.0493,5808491.47
2025-07-17,MBR_003,3417427.81,1550013.01,0.0147,4944655.62
2025-07-18,MBR_003,3064545.1,2393702.83,0.013,5427129.79
2025-07-21,MBR_003,3816421.53,2386295.6,0.029,6133514.55
2025-07-22,MBR_003,3835484.11,1717489.85,0.0155,5526352.87
2025-07-23,MBR_003,3156192.44,1511410.86,0.0349,4614855.06
2025-07-24,MBR_003,3748343.2,1449217.12,0.0276,5157561.93
2025-07-25,MBR_003,3381241.99,1582614.0,0.0428,4896120.11
2025-07-28,MBR_003,3516382.08,1552082.99,0.0173,5041614.03
2025-07-29,MBR_003,2947169.82,2385870.72,0.0161,5294628.02
2025-07-30,MBR_003,3613228.4,1769142.26,0.024,5339911.24
2025-07-31,MBR_003,3781082.62,2215918.11,0.037,5915011.75
2025-08-01,MBR_003,3167327.51,2473858.69,0.0241,5581566.21
2025-08-04,MBR_003,2766552.37,1455150.86,0.0497,4149382.23
2025-08-05,MBR_003,3486941.05,1671059.91,0.027,5112882.35
2025-08-06,MBR_003,3696538.37,2212579.64,0.0222,5859998.74
2025-08-07,MBR_003,3756697.46,2028213.21,0.0436,5696480.57
2025-08-08,MBR_003,3863019.76,2128401.69,0.0197,5949491.94
2025-08-11,MBR_003,3552932.96,1741202.88,0.0347,5233716.11
2025-08-12,MBR_003,3169199.1,2320988.75,0.0206,5442375.49
2025-08-13,MBR_003,3638646.51,2010513.86,0.0494,5549840.99
2025-08-14,MBR_003,3550808.16,2172057.4,0.0254,5667695.3
2025-08-15,MBR_003,3731042.58,2416982.77,0.0313,6072373.8
2025-08-18,MBR_003,3654371.83,2208660.26,0.0347,5786391.58
2025-08-19,MBR_003,2897785.7,1547932.56,0.0217,4412128.13
2025-08-20,MBR_003,3280825.12,1793365.79,0.0464,4990978.74
2025-08-21,MBR_003,3078299.22,1713652.71,0.0217,4754765.66
2025-08-22,MBR_003,3289641.15,1531681.41,0.0327,4771236.58
2025-08-25,MBR_003,3647445.56,2022202.57,0.014,5641337.29
2025-08-26,MBR_003,2926415.57,2025356.92,0.0447,4861239.04
2025-08-27,MBR_003,3276536.45,2002323.65,0.0185,5241817.12
2025-08-28,MBR_003,3383905.83,1557753.28,0.0398,4879660.53
2025-08-29,MBR_003,3080362.93,2370841.3,0.0173,5410188.68
2025-09-01,MBR_003,3690848.11,2188367.39,0.0184,5838949.54
2025-09-02,MBR_003,2783888.23,2101694.63,0.0208,4841867.6
2025-09-03,MBR_003,3719869.83,2285006.98,0.0354,5923987.57
2025-09-04,MBR_003,3205753.04,1876421.38,0.033,5020252.51
2025-09-05,MBR_003,3203296.71,2036686.48,0.0162,5206988.87
2025-09-08,MBR_003,3532644.39,2270298.07,0.0173,5763666.31
2025-09-09,MBR_003,3322322.24,2396899.5,0.0291,5649471.97
2025-09-10,MBR_003,3631120.56,1714842.38,0.0487,5262450.12
2025-09-11,MBR_003,3709650.47,1911599.46,0.0181,5586649.98
2025-09-12,MBR_003,3287885.24,1646547.55,0.0395,4869394.16
2025-09-15,MBR_003,3812689.17,1481392.64,0.038,5237788.89
2025-09-16,MBR_003,3485331.25,2017967.23,0.0379,5426817.52
2025-09-17,MBR_003,3411502.75,2115799.6,0.0338,5455788.32
2025-09-18,MBR_003,3181250.89,2229048.89,0.0327,5337409.88
2025-09-19,MBR_003,3090973.22,2244189.71,0.0391,5247415.12
2025-09-22,MBR_003,2942287.02,2406452.24,0.0101,5324434.1
2025-09-23,MBR_003,3223859.05,2462445.68,0.0323,5606767.73
2025-09-24,MBR_003,3568513.26,2430959.74,0.0345,5915604.89
2025-09-25,MBR_003,3619278.68,1703068.48,0.0391,5255757.19
2025-09-26,MBR_003,3524494.12,1457473.46,0.0483,4911571.61
2025-09-29,MBR_003,2971453.25,2410482.67,0.0208,5331797.88
2025-09-30,MBR_003,3158264.0,2418181.57,0.0475,5461581.95
2025-10-01,MBR_003,3760713.27,2106843.98,0.027,5810672.46
2025-10-02,MBR_003,3179284.84,2196373.45,0.0475,5271330.54
2025-10-03,MBR_003,3299183.31,1902246.06,0.0363,5132377.84
2025-10-06,MBR_003,3290783.66,1913105.53,0.0368,5133486.9
2025-10-07,MBR_003,3167644.4,1428291.77,0.0346,4546517.27
2025-10-08,MBR_003,3123771.07,2100220.81,0.0403,5139352.98
2025-10-09,MBR_003,3435189.28,2028189.83,0.0107,5441677.47
2025-10-10,MBR_003,3220645.5,1902833.55,0.0341,5058592.43
2025-10-13,MBR_003,3064418.95,2211742.63,0.0204,5231042.03
2025-10-14,MBR_003,3632007.42,1618439.19,0.0294,5202864.5
2025-10-15,MBR_003,2769575.91,1424349.67,0.0244,4159171.45
2025-10-16,MBR_003,3301023.85,2060274.92,0.0229,5314118.47
2025-10-17,MBR_003,3661985.89,2117727.96,0.0263,5724017.61
2025-10-20,MBR_003,2819882.95,1753781.45,0.0496,4486676.83
2025-10-21,MBR_003,2941661.92,1876400.71,0.0153,4789353.7
2025-10-22,MBR_003,3411822.22,2439380.5,0.0469,5736795.77
2025-10-23,MBR_003,3138670.84,1923311.85,0.0117,5039479.94
2025-10-24,MBR_003,2936784.72,2315172.64,0.0121,5223943.78
2025-10-27,MBR_003,3282792.13,1932168.77,0.0232,5170134.59
2025-10-28,MBR_003,3186591.13,2478113.37,0.0464,5549720.04
2025-10-29,MBR_003,3240139.42,1641984.54,0.0346,4825311.3
2025-10-30,MBR_003,3581400.36,1862097.25,0.0389,5371062.02
2025-10-31,MBR_003,3650843.4,2242043.56,0.0435,5795358.06
2025-11-03,MBR_003,3331879.92,1561416.4,0.0498,4815537.79
2025-11-04,MBR_003,3762030.84,2259706.94,0.0151,5987616.21
2025-11-05,MBR_003,3373332.93,1800912.73,0.0292,5121659.01
2025-11-06,MBR_003,3426209.02,1678352.11,0.0343,5046993.65
2025-11-07,MBR_003,2860290.41,2366535.96,0.039,5134531.47
2025-11-10,MBR_003,3850394.34,1630023.55,0.0434,5409674.86
2025-11-11,MBR_003,2862383.82,2017768.24,0.0483,4782693.86
2025-11-12,MBR_003,3250192.79,1797759.5,0.0107,5028716.26
2025-11-13,MBR_003,3492128.76,1652316.11,0.0363,5084465.8
2025-11-14,MBR_003,3045611.24,1869578.07,0.0259,4866767.24
2025-11-17,MBR_003,3010754.46,2405137.67,0.0407,5318003.03
2025-11-18,MBR_003,3367245.17,1668003.69,0.0108,5017234.42
2025-11-19,MBR_003,3272932.25,1494344.28,0.0104,4751735.35
2025-11-20,MBR_003,2775230.84,2254791.08,0.0379,4944565.35
2025-11-21,MBR_003,3255720.06,1950976.12,0.0259,5156165.91
2025-11-24,MBR_003,3414785.54,1677829.17,0.015,5067447.27
2025-11-25,MBR_003,3065020.7,2473393.41,0.0175,5495129.73
2025-11-26,MBR_003,2823281.96,1825131.57,0.0441,4567925.22
2025-11-27,MBR_003,3104587.99,2126733.42,0.0338,5159437.83
2025-11-28,MBR_003,3639390.01,2017488.29,0.0243,5607853.33
2025-12-01,MBR_003,2897155.56,1864949.52,0.0479,4672774.0
2025-12-02,MBR_003,2938725.49,1507477.4,0.0427,4381833.6
2025-12-03,MBR_003,3032517.03,2029876.13,0.0314,4998655.05
2025-12-04,MBR_003,2989481.8,1568003.76,0.0422,4491315.81
2025-12-05,MBR_003,3026763.23,1970534.0,0.0236,4950792.62
2024-01-02,MBR_004,10964251.69,9410921.31,0.0262,20128606.86
2024-01-03,MBR_004,13339334.64,7336549.89,0.0476,20326664.76
2024-01-04,MBR_004,10708152.65,5471791.31,0.0115,16117018.36
2024-01-05,MBR_004,14204911.28,7559005.79,0.0408,21455509.64
2024-01-08,MBR_004,10761350.42,8369567.19,0.0407,18790276.23
2024-01-09,MBR_004,12609661.42,6508800.05,0.0283,18934262.43
2024-01-10,MBR_004,13867163.73,6003124.05,0.0247,19722010.61
2024-01-11,MBR_004,10743735.2,7867128.74,0.0157,18487350.02
2024-01-12,MBR_004,12741771.99,8756582.78,0.024,21288196.78
2024-01-15,MBR_004,11902944.57,8181804.04,0.026,19872021.7
2024-01-16,MBR_004,12008627.2,7747270.13,0.0319,19508759.41
2024-01-17,MBR_004,12264144.42,7536155.12,0.0363,19526737.1
2024-01-18,MBR_004,12493192.04,6893695.71,0.0206,19244877.62
2024-01-19,MBR_004,13597620.83,7962118.95,0.0256,21355909.53
2024-01-22,MBR_004,11632618.32,7446169.27,0.0438,18752645.37
2024-01-23,MBR_004,11634237.85,6758457.84,0.0239,18231168.54
2024-01-24,MBR_004,13912821.71,9199099.82,0.0428,22718200.05
2024-01-25,MBR_004,13928388.22,7110877.15,0.0378,20770474.21
2024-01-26,MBR_004,11451673.62,8671330.63,0.0285,19875871.32
2024-01-29,MBR_004,12531844.08,8867522.56,0.0203,21219355.93
2024-01-30,MBR_004,12965316.37,9402284.68,0.0308,22078010.69
2024-01-31,MBR_004,14103651.42,5463816.48,0.0445,19324328.07
2024-02-01,MBR_004,12509582.85,6244663.37,0.0421,18491345.88
2024-02-02,MBR_004,11992122.27,5952092.79,0.0218,17814459.43
2024-02-05,MBR_004,13240311.02,6079694.03,0.0331,19118767.18
2024-02-06,MBR_004,14151386.58,6988821.82,0.049,20797756.13
2024-02-07,MBR_004,14008831.09,7589907.98,0.0319,21356621.0
2024-02-08,MBR_004,14518744.97,6812454.11,0.0398,21060063.41
2024-02-09,MBR_004,12993141.02,6146050.95,0.028,18967102.54
2024-02-12,MBR_004,11242007.27,6312847.92,0.0412,17294765.86
2024-02-13,MBR_004,12995768.28,7188590.32,0.0137,20085874.92
2024-02-14,MBR_004,11901016.97,5393264.53,0.0184,17195045.44
2024-02-15,MBR_004,11069642.27,5635236.21,0.0426,16464817.42
2024-02-16,MBR_004,14483703.49,6682489.24,0.0453,20863475.97
2024-02-19,MBR_004,11118053.54,7748132.7,0.0497,18481104.05
2024-02-20,MBR_004,11695662.67,5848572.91,0.0314,17360590.39
2024-02-21,MBR_004,13805192.1,8827868.5,0.0257,22406184.38
2024-02-22,MBR_004,14193371.07,6544167.58,0.0266,20563463.79
2024-02-23,MBR_004,14644895.59,8213423.28,0.0209,22686658.33
2024-02-26,MBR_004,14712892.28,7607592.36,0.0159,22199523.92
2024-02-27,MBR_004,14422927.05,6627943.09,0.0356,20814915.36
2024-02-28,MBR_004,11499859.5,7997039.52,0.0157,19371345.5
2024-02-29,MBR_004,11058375.37,8790308.2,0.0455,19448724.55
2024-03-01,MBR_004,13780829.38,6717266.74,0.0478,20177010.77
2024-03-04,MBR_004,11427498.63,5685726.77,0.0346,16916499.25
2024-03-05,MBR_004,12849401.15,9425532.27,0.0322,21971431.28
2024-03-06,MBR_004,12622506.36,7901489.61,0.0337,20257715.77
2024-03-07,MBR_004,14621898.63,8393248.66,0.0386,22691167.89
2024-03-08,MBR_004,12703602.11,8232621.92,0.0404,20603626.11
2024-03-11,MBR_004,14332447.9,8795064.3,0.0187,22963044.5
2024-03-12,MBR_004,13935225.98,7414374.19,0.0141,21245057.5
2024-03-13,MBR_004,12565529.35,7850705.23,0.0173,20280417.38
2024-03-14,MBR_004,14388010.92,6775771.81,0.0425,20875812.43
2024-03-15,MBR_004,12604920.66,7986746.08,0.0106,20507007.23
2024-03-18,MBR_004,13089516.67,6979744.82,0.0303,19857775.22
2024-03-19,MBR_004,12074158.72,6354399.02,0.0232,18281135.69
2024-03-20,MBR_004,10725953.88,6211126.97,0.0478,16640188.98
2024-03-21,MBR_004,13231209.18,5697336.39,0.0153,18841376.32
2024-03-22,MBR_004,14159491.18,8833497.05,0.0175,22838402.03
2024-03-25,MBR_004,13060843.24,6140563.14,0.0245,19050962.58
2024-03-26,MBR_004,14055268.57,7532219.22,0.0245,21402948.42
2024-03-27,MBR_004,11630342.53,9099147.74,0.0377,20386452.4
2024-03-28,MBR_004,11105481.22,9328443.3,0.0287,20166198.2
2024-03-29,MBR_004,12246665.57,9409947.18,0.0161,21505112.61
2024-04-01,MBR_004,10676779.65,5709618.57,0.0248,16244799.68
2024-04-02,MBR_004,11100787.61,9268972.63,0.0463,19940606.81
2024-04-03,MBR_004,14353633.57,6979982.3,0.0227,21175170.28
2024-04-04,MBR_004,11181750.83,7644299.61,0.0213,18663226.86
2024-04-05,MBR_004,14840804.18,9223723.51,0.0326,23763834.31
2024-04-08,MBR_004,12846615.82,7458608.29,0.0127,20210499.78
2024-04-09,MBR_004,12720574.6,6521367.98,0.0122,19162381.88
2024-04-10,MBR_004,11305894.21,5595127.15,0.0377,16690085.07
2024-04-11,MBR_004,11005824.15,8820634.95,0.0453,19426884.33
2024-04-12,MBR_004,14735119.94,6213194.26,0.0286,20770616.84
2024-04-15,MBR_004,14647351.93,6720412.49,0.0265,21189673.49
2024-04-16,MBR_004,14714010.31,8637412.71,0.0478,22938554.69
2024-04-17,MBR_004,11166973.08,5593141.52,0.0468,16498355.58
2024-04-18,MBR_004,13546062.08,9200786.74,0.0323,22449663.41
2024-04-19,MBR_004,11626521.62,8215758.4,0.0163,19708363.17
2024-04-22,MBR_004,13357812.34,7000757.36,0.0496,20011332.13
2024-04-23,MBR_004,11776542.89,8820545.55,0.0372,20268964.14
2024-04-24,MBR_004,12094328.09,7075314.94,0.04,18886630.43
2024-04-25,MBR_004,11450806.2,6697958.32,0.0497,17815875.99
2024-04-26,MBR_004,14745768.62,9422537.25,0.0154,24023198.79
2024-04-29,MBR_004,13889718.64,7705753.55,0.0475,21229448.89
2024-04-30,MBR_004,13323595.04,8672678.66,0.041,21640693.88
2024-05-01,MBR_004,13514145.29,8426790.12,0.0153,21812005.52
2024-05-02,MBR_004,10670941.52,8927232.39,0.0486,19164310.41
2024-05-03,MBR_004,13763651.11,5659130.01,0.0199,19310164.43
2024-05-06,MBR_004,12313756.57,7092652.41,0.0355,19154619.81
2024-05-07,MBR_004,13696368.75,6607129.07,0.0139,20211658.72
2024-05-08,MBR_004,11697861.0,8989259.42,0.0325,20394969.49
2024-05-09,MBR_004,12345772.93,7937119.78,0.0498,19887624.15
2024-05-10,MBR_004,11687531.56,7621543.87,0.0445,18969916.73
2024-05-13,MBR_004,12324646.2,5772735.31,0.0115,18030995.06
2024-05-14,MBR_004,13165819.3,6017638.32,0.0162,19085971.88
2024-05-15,MBR_004,11212657.92,8090630.21,0.0317,19046815.15
2024-05-16,MBR_004,11622877.33,6674845.07,0.0203,18162223.04
2024-05-17,MBR_004,11819435.04,7438163.14,0.0293,19039660.0
2024-05-20,MBR_004,14640296.81,6309232.06,0.0202,20822082.38
2024-05-21,MBR_004,13209855.12,9017892.39,0.0266,21987871.57
2024-05-22,MBR_004,14719093.36,6926848.4,0.0129,21556585.42
2024-05-23,MBR_004,10844703.23,7622010.01,0.0262,18267016.57
2024-05-24,MBR_004,12299485.81,8085709.26,0.0301,20141815.22
2024-05-27,MBR_004,12013258.47,6420237.32,0.0454,18142017.01
2024-05-28,MBR_004,13813470.39,9503660.76,0.0254,23075738.17
2024-05-29,MBR_004,13805057.18,9400488.82,0.0388,22840807.03
2024-05-30,MBR_004,11183268.09,7603803.48,0.0347,18523219.59
2024-05-31,MBR_004,14526104.4,9556363.73,0.043,23671544.48
2024-06-03,MBR_004,14397408.34,6602683.53,0.0434,20713535.4
2024-06-04,MBR_004,11009459.24,6317410.2,0.0244,17172724.63
2024-06-05,MBR_004,13559468.76,6951083.86,0.0183,20383347.78
2024-06-06,MBR_004,14367292.79,9107186.37,0.0358,23148441.88
2024-06-07,MBR_004,14367489.33,7957356.24,0.0311,22077371.78
2024-06-10,MBR_004,13240409.19,7463670.01,0.0325,20461509.92
2024-06-11,MBR_004,10928911.0,6370854.46,0.0177,17187001.34
2024-06-12,MBR_004,11873986.87,8173222.9,0.0246,19846148.48
2024-06-13,MBR_004,11525664.21,7384269.54,0.0379,18630069.94
2024-06-14,MBR_004,12800974.65,6987267.97,0.0159,19677145.06
2024-06-17,MBR_004,14444215.22,6193020.67,0.041,20383322.04
2024-06-18,MBR_004,12602679.44,5679042.23,0.0483,18007423.93
2024-06-19,MBR_004,11855564.07,6310843.8,0.0114,18094464.25
2024-06-20,MBR_004,14040831.04,8888284.36,0.0167,22780681.04
2024-06-21,MBR_004,13833507.05,7564817.21,0.0465,21046560.26
2024-06-24,MBR_004,12572963.74,7078976.02,0.0401,19368072.82
2024-06-25,MBR_004,13384233.53,5314796.41,0.037,18502382.47
2024-06-26,MBR_004,12104972.17,7338110.44,0.031,19215601.18
2024-06-27,MBR_004,11882340.22,6336614.2,0.0423,17950915.64
2024-06-28,MBR_004,11802622.9,7543256.37,0.0238,19166349.76
2024-07-01,MBR_004,12179947.31,6259067.45,0.0289,18258127.72
2024-07-02,MBR_004,11166594.1,5336661.02,0.0222,16384781.24
2024-07-03,MBR_004,14821538.52,5653729.13,0.0317,20296044.44
2024-07-04,MBR_004,14052202.16,9063137.83,0.0168,22963079.27
2024-07-05,MBR_004,14436943.24,5743666.88,0.0237,20044485.21
2024-07-08,MBR_004,13348960.14,7768279.64,0.0464,20756791.61
2024-07-09,MBR_004,14311945.07,6874216.62,0.0384,20922191.77
2024-07-10,MBR_004,14419275.26,6532707.77,0.017,20840927.0
2024-07-11,MBR_004,14099715.6,7561437.91,0.0247,21474385.99
2024-07-12,MBR_004,14861314.83,6004764.05,0.0296,20688337.86
2024-07-15,MBR_004,12356203.17,6420415.75,0.0148,18681596.77
2024-07-16,MBR_004,12903648.64,6160262.91,0.0412,18810108.73
2024-07-17,MBR_004,13130336.39,7485084.28,0.0346,20356436.75
2024-07-18,MBR_004,11394402.23,7693638.31,0.0378,18797221.01
2024-07-19,MBR_004,11812030.98,7755798.97,0.029,19342911.77
2024-07-22,MBR_004,12515834.6,9185035.89,0.0123,21587894.55
2024-07-23,MBR_004,11728063.24,7081821.73,0.0104,18736234.02
2024-07-24,MBR_004,11299438.15,9229499.49,0.0363,20193906.8
2024-07-25,MBR_004,13136996.18,6292890.96,0.041,19171878.6
2024-07-26,MBR_004,14243962.46,5854838.65,0.0258,19947746.27
2024-07-29,MBR_004,14689392.95,5785639.81,0.0486,20193850.66
2024-07-30,MBR_004,13732101.14,5748874.51,0.0346,19282064.6
2024-07-31,MBR_004,13966376.87,8557089.83,0.0408,22174337.43
2024-08-01,MBR_004,11617967.16,7040349.67,0.0166,18541447.03
2024-08-02,MBR_004,12795294.13,9083442.21,0.03,21606233.08
2024-08-05,MBR_004,13268896.0,7080824.38,0.0409,20060114.67
2024-08-06,MBR_004,14567993.4,8291081.4,0.0402,22525773.33
2024-08-07,MBR_004,12694465.24,9252159.26,0.013,21826346.43
2024-08-08,MBR_004,13138762.41,6148323.42,0.019,19170267.69
2024-08-09,MBR_004,11803490.63,9534315.9,0.0299,21052730.49
2024-08-12,MBR_004,14619428.06,5984827.91,0.0489,20311597.89
2024-08-13,MBR_004,12637160.12,7629387.7,0.0138,20161262.27
2024-08-14,MBR_004,14548593.35,7464021.23,0.0418,21700618.49
2024-08-15,MBR_004,12283946.76,5341493.77,0.0194,17521815.55
2024-08-16,MBR_004,10776594.79,9076798.91,0.0372,19515736.78
2024-08-19,MBR_004,11030961.68,7627686.33,0.0193,18511433.67
2024-08-20,MBR_004,14837182.41,6267262.82,0.0291,20922067.88
2024-08-21,MBR_004,12838853.37,9458878.21,0.0181,22126525.88
2024-08-22,MBR_004,11593832.31,6443403.85,0.0491,17720865.03
2024-08-23,MBR_004,11733073.3,9524525.83,0.034,20933765.25
2024-08-26,MBR_004,10980149.33,5335732.11,0.0331,16139268.71
2024-08-27,MBR_004,12063756.37,8882834.16,0.0194,20774263.55
2024-08-28,MBR_004,11384164.99,8128991.78,0.0419,19172552.01
2024-08-29,MBR_004,11912219.41,7419038.71,0.041,19027077.53
2024-08-30,MBR_004,14096116.87,7755324.01,0.0379,21557514.1
2024-09-02,MBR_004,12461688.38,5373965.73,0.0233,17710440.71
2024-09-03,MBR_004,14726048.37,5439904.76,0.0141,20089250.47
2024-09-04,MBR_004,11603464.02,7924593.83,0.0332,19264961.34
2024-09-05,MBR_004,14424883.4,8920744.01,0.0491,22907618.88
2024-09-06,MBR_004,10794738.31,9453815.51,0.0288,19976283.94
2024-09-09,MBR_004,13767088.64,6867359.2,0.0126,20547919.11
2024-09-10,MBR_004,12770080.0,8934032.85,0.0362,21380700.86
2024-09-11,MBR_004,11958849.38,5843900.96,0.0437,17547371.87
2024-09-12,MBR_004,10646863.02,7389157.99,0.0294,17818779.76
2024-09-13,MBR_004,13828944.39,7150756.14,0.015,20872439.19
2024-09-16,MBR_004,12637443.96,6737625.5,0.041,19098826.81
2024-09-17,MBR_004,12899281.29,6959951.64,0.0463,19536987.17
2024-09-18,MBR_004,10899396.88,6225901.43,0.024,16975876.67
2024-09-19,MBR_004,11975106.14,5394454.53,0.042,17142993.58
2024-09-20,MBR_004,14414405.84,9477047.12,0.0306,23601455.32
2024-09-23,MBR_004,11315740.27,5373198.64,0.0238,16561056.78
2024-09-24,MBR_004,13617422.86,7731116.51,0.0422,21022286.26
2024-09-25,MBR_004,10939613.82,6403141.34,0.0373,17103917.99
2024-09-26,MBR_004,11355728.58,7252966.74,0.0331,18368622.12
2024-09-27,MBR_004,11980870.1,8157312.13,0.0268,19919566.26
2024-09-30,MBR_004,11888379.5,7079441.19,0.0463,18640042.57
2024-10-01,MBR_004,12945089.11,6203761.44,0.0191,19030358.71
2024-10-02,MBR_004,13252878.64,6264549.46,0.0314,19320721.25
2024-10-03,MBR_004,13990920.26,9227354.83,0.0335,22909158.7
2024-10-04,MBR_004,14730448.71,6971613.03,0.0492,21359058.38
2024-10-07,MBR_004,11299010.26,5884684.12,0.0316,16997738.36
2024-10-08,MBR_004,11971243.73,6432618.38,0.0308,18205737.46
